non_adjusted_date,run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,next_day_arrival,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes
2025-01-31,2025-01-31,W23950,Great Northern,True,07:03,07:04,True,False,Moorgate,Welwyn Garden City,True,CALL,1
2025-01-31,2025-01-31,W25307,Thameslink,True,07:06,07:10,True,False,Peterborough,Horsham,True,CALL,4
2025-01-31,2025-01-31,W23453,Great Northern,True,07:10,07:10,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-31,2025-01-31,W26106,Thameslink,True,07:07,07:06,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W23964,Great Northern,True,07:11,07:12,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W23495,Great Northern,True,07:14,07:22,True,False,Cambridge,London Kings Cross,True,CALL,8
2025-01-31,2025-01-31,W26952,Thameslink,True,07:15,07:13,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-2
2025-01-31,2025-01-31,W23845,Great Northern,True,07:18,07:17,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W23645,Great Northern,True,07:19,07:19,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W26116,Thameslink,True,07:21,07:24,True,False,Cambridge,Brighton,True,CALL,3
2025-01-31,2025-01-31,W25314,Thameslink,True,07:22,07:21,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-31,2025-01-31,W23638,Great Northern,True,07:25,07:25,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W23848,Great Northern,True,07:26,07:32,True,False,Welwyn Garden City,Moorgate,True,CALL,6
2025-01-31,2025-01-31,W26769,Thameslink,True,07:29,07:36,True,False,Welwyn Garden City,Sevenoaks,True,CALL,7
2025-01-31,2025-01-31,W23496,Great Northern,True,07:32,07:31,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W23955,Great Northern,True,07:33,07:32,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W23461,Great Northern,True,07:34,07:40,True,False,Hertford North,Moorgate,True,CALL,6
2025-01-31,2025-01-31,W25311,Thameslink,True,07:36,07:42,True,False,Peterborough,Horsham,True,CALL,6
2025-01-31,2025-01-31,W26110,Thameslink,True,07:37,07:35,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W23455,Great Northern,True,07:40,07:39,True,False,Moorgate,Hertford North,True,CALL,-1
2025-01-31,2025-01-31,W23970,Great Northern,True,07:41,07:45,True,False,Welwyn Garden City,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W23498,Great Northern,True,07:44,07:49,True,False,Cambridge,London Kings Cross,True,CALL,5
2025-01-31,2025-01-31,W26953,Thameslink,True,07:45,07:50,True,False,Sevenoaks,Welwyn Garden City,True,CALL,5
2025-01-31,2025-01-31,W23836,Great Northern,True,07:45,07:47,True,False,Stevenage,Moorgate,True,CALL,2
2025-01-31,2025-01-31,W23847,Great Northern,True,07:48,07:48,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W26120,Thameslink,True,07:51,07:58,True,False,Cambridge,Brighton,True,CALL,7
2025-01-31,2025-01-31,W25318,Thameslink,True,07:52,07:54,True,False,Three Bridges,Peterborough,True,CALL,2
2025-01-31,2025-01-31,W23840,Great Northern,True,07:53,07:57,True,False,Gordon Hill,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W23642,Great Northern,True,07:55,07:55,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W23850,Great Northern,True,07:57,08:07,True,False,Welwyn Garden City,Moorgate,True,CALL,10
2025-01-31,2025-01-31,W26774,Thameslink,True,07:59,08:05,True,False,Welwyn Garden City,Sevenoaks,True,CALL,6
2025-01-31,2025-01-31,W23500,Great Northern,True,08:02,08:02,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-31,2025-01-31,W23960,Great Northern,True,08:03,08:03,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W23463,Great Northern,True,08:04,08:03,True,False,Hertford North,Moorgate,True,CALL,-1
2025-01-31,2025-01-31,W25315,Thameslink,True,08:06,08:12,True,False,Peterborough,Horsham,True,CALL,6
2025-01-31,2025-01-31,W23459,Great Northern,True,08:10,08:11,True,False,Moorgate,Hertford North,True,CALL,1
2025-01-31,2025-01-31,W26114,Thameslink,True,08:07,08:10,True,False,Brighton,Cambridge,True,CALL,3
2025-01-31,2025-01-31,W23976,Great Northern,True,08:11,08:15,True,False,Welwyn Garden City,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W23502,Great Northern,True,08:14,08:21,True,False,Cambridge,London Kings Cross,True,CALL,7
2025-01-31,2025-01-31,W26954,Thameslink,True,08:15,08:13,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-2
2025-01-31,2025-01-31,W23838,Great Northern,True,08:15,08:18,True,False,Stevenage,Moorgate,True,CALL,3
2025-01-31,2025-01-31,W23849,Great Northern,True,08:18,08:18,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W26124,Thameslink,True,08:21,08:24,True,False,Cambridge,Brighton,True,CALL,3
2025-01-31,2025-01-31,W25322,Thameslink,True,08:22,08:39,True,False,Horsham,Peterborough,True,CALL,17
2025-01-31,2025-01-31,W23841,Great Northern,True,08:23,08:26,True,False,Gordon Hill,Moorgate,True,CALL,3
2025-01-31,2025-01-31,W23647,Great Northern,True,08:24,08:24,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W23852,Great Northern,True,08:27,08:32,True,False,Welwyn Garden City,Moorgate,True,CALL,5
2025-01-31,2025-01-31,W26780,Thameslink,True,08:29,08:40,True,False,Welwyn Garden City,Sevenoaks,True,CALL,11
2025-01-31,2025-01-31,W23504,Great Northern,True,08:32,08:33,True,False,London Kings Cross,Cambridge,True,CALL,1
2025-01-31,2025-01-31,W23966,Great Northern,True,08:34,08:37,True,False,Moorgate,Welwyn Garden City,True,CALL,3
2025-01-31,2025-01-31,W23465,Great Northern,True,08:35,08:37,True,False,Hertford North,Moorgate,True,CALL,2
2025-01-31,2025-01-31,W25319,Thameslink,True,08:36,08:37,True,False,Peterborough,Horsham,True,CALL,1
2025-01-31,2025-01-31,W26118,Thameslink,True,08:37,08:42,True,False,Brighton,Cambridge,True,CALL,5
2025-01-31,2025-01-31,W23982,Great Northern,True,08:41,08:45,True,False,Welwyn Garden City,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W23462,Great Northern,True,08:40,08:40,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-31,2025-01-31,W23506,Great Northern,True,08:44,08:47,True,False,Cambridge,London Kings Cross,True,CALL,3
2025-01-31,2025-01-31,W26955,Thameslink,True,08:45,08:46,True,False,Sevenoaks,Welwyn Garden City,True,CALL,1
2025-01-31,2025-01-31,W23851,Great Northern,True,08:48,08:47,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W23660,Great Northern,True,08:49,08:50,True,False,Stevenage,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W26129,Thameslink,True,08:51,08:53,True,False,Cambridge,Brighton,True,CALL,2
2025-01-31,2025-01-31,W25326,Thameslink,True,08:52,08:55,True,False,Horsham,Peterborough,True,CALL,3
2025-01-31,2025-01-31,W23652,Great Northern,True,08:54,08:53,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W23853,Great Northern,True,08:56,09:00,True,False,Welwyn Garden City,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W26786,Thameslink,True,08:59,09:07,True,False,Welwyn Garden City,Sevenoaks,True,CALL,8
2025-01-31,2025-01-31,W23874,Great Northern,True,09:02,09:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-31,2025-01-31,W23972,Great Northern,True,09:04,09:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W23466,Great Northern,True,09:04,09:05,True,False,Hertford North,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W25323,Thameslink,True,09:06,09:29,True,False,Peterborough,Horsham,True,CALL,23
2025-01-31,2025-01-31,W23464,Great Northern,True,09:10,09:10,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-31,2025-01-31,W26122,Thameslink,True,09:07,09:05,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W23988,Great Northern,True,09:11,09:15,True,False,Welwyn Garden City,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W23509,Great Northern,True,09:13,09:21,True,False,Cambridge,London Kings Cross,True,CALL,8
2025-01-31,2025-01-31,W26956,Thameslink,True,09:15,09:15,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W24172,Great Northern,True,09:18,09:18,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W23666,Great Northern,True,09:19,09:19,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W26133,Thameslink,True,09:20,09:26,True,False,Cambridge,Brighton,True,CALL,6
2025-01-31,2025-01-31,W25330,Thameslink,True,09:22,09:23,True,False,Horsham,Peterborough,True,CALL,1
2025-01-31,2025-01-31,W24174,Great Northern,True,09:26,09:29,True,False,Welwyn Garden City,Moorgate,True,CALL,3
2025-01-31,2025-01-31,W23658,Great Northern,True,09:25,09:24,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W26792,Thameslink,True,09:29,09:36,True,False,Welwyn Garden City,Sevenoaks,True,CALL,7
2025-01-31,2025-01-31,W23511,Great Northern,True,09:33,09:32,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W23467,Great Northern,True,09:34,09:34,True,False,Hertford North,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23978,Great Northern,True,09:35,09:34,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W25327,Thameslink,True,09:34,09:38,True,False,Peterborough,Horsham,True,CALL,4
2025-01-31,2025-01-31,W26126,Thameslink,True,09:37,09:36,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W23994,Great Northern,True,09:41,09:42,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W26957,Thameslink,True,09:44,09:43,True,False,Sevenoaks,Finsbury Park,True,DESTINATION,-1
2025-01-31,2025-01-31,W23513,Great Northern,True,09:44,09:43,True,False,Cambridge,London Kings Cross,True,CALL,-1
2025-01-31,2025-01-31,W23674,Great Northern,True,09:50,09:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23663,Great Northern,True,09:50,09:51,True,False,Moorgate,Stevenage,True,CALL,1
2025-01-31,2025-01-31,W26138,Thameslink,True,09:50,09:52,True,False,Cambridge,Brighton,True,CALL,2
2025-01-31,2025-01-31,W25334,Thameslink,True,09:52,09:51,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-31,2025-01-31,W23877,Great Northern,True,10:02,10:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-31,2025-01-31,W24000,Great Northern,True,10:05,10:06,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W23984,Great Northern,True,10:05,10:04,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W25331,Thameslink,True,10:06,10:12,True,False,Peterborough,Horsham,True,CALL,6
2025-01-31,2025-01-31,W26131,Thameslink,True,10:07,10:07,True,False,Brighton,Cambridge,True,CALL,0
2025-01-31,2025-01-31,W23516,Great Northern,True,10:13,10:18,True,False,Cambridge,London Kings Cross,True,CALL,5
2025-01-31,2025-01-31,W23669,Great Northern,True,10:20,10:20,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W23679,Great Northern,True,10:20,10:24,True,False,Stevenage,Moorgate,True,CALL,4
2025-01-31,2025-01-31,W26143,Thameslink,True,10:21,10:26,True,False,Cambridge,Brighton,True,CALL,5
2025-01-31,2025-01-31,W25338,Thameslink,True,10:22,10:28,True,False,Horsham,Peterborough,True,CALL,6
2025-01-31,2025-01-31,W23518,Great Northern,True,10:32,10:31,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W23990,Great Northern,True,10:35,10:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W24006,Great Northern,True,10:35,10:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W25335,Thameslink,True,10:36,10:52,True,False,Peterborough,Horsham,True,CALL,16
2025-01-31,2025-01-31,W26135,Thameslink,True,10:37,10:42,True,False,Brighton,Cambridge,True,CALL,5
2025-01-31,2025-01-31,W23520,Great Northern,True,10:43,10:55,True,False,Cambridge,London Kings Cross,True,CALL,12
2025-01-31,2025-01-31,W23675,Great Northern,True,10:50,10:49,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W23685,Great Northern,True,10:50,10:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W26148,Thameslink,True,10:51,11:00,True,False,Cambridge,Brighton,True,CALL,9
2025-01-31,2025-01-31,W25342,Thameslink,True,10:52,10:54,True,False,Horsham,Peterborough,True,CALL,2
2025-01-31,2025-01-31,W23879,Great Northern,True,11:02,11:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-31,2025-01-31,W24012,Great Northern,True,11:05,11:08,True,False,Welwyn Garden City,Moorgate,True,CALL,3
2025-01-31,2025-01-31,W23996,Great Northern,True,11:05,11:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W25339,Thameslink,True,11:06,11:17,True,False,Peterborough,Horsham,True,CALL,11
2025-01-31,2025-01-31,W26141,Thameslink,True,11:07,11:21,True,False,Brighton,Cambridge,True,CALL,14
2025-01-31,2025-01-31,W23523,Great Northern,True,11:13,11:25,True,False,Cambridge,London Kings Cross,True,CALL,12
2025-01-31,2025-01-31,W23692,Great Northern,True,11:21,11:20,True,False,Stevenage,Moorgate,True,CALL,-1
2025-01-31,2025-01-31,W23681,Great Northern,True,11:20,11:19,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W26153,Thameslink,True,11:21,11:23,True,False,Cambridge,Brighton,True,CALL,2
2025-01-31,2025-01-31,W25346,Thameslink,True,11:22,11:29,True,False,Horsham,Peterborough,True,CALL,7
2025-01-31,2025-01-31,W23525,Great Northern,True,11:32,11:32,False,False,Welwyn Garden City,Cambridge,True,CANCELLED_CALL,0
2025-01-31,2025-01-31,W24002,Great Northern,True,11:35,11:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W24018,Great Northern,True,11:35,11:38,True,False,Welwyn Garden City,Moorgate,True,CALL,3
2025-01-31,2025-01-31,W25343,Thameslink,True,11:36,11:38,True,False,Peterborough,Horsham,True,CALL,2
2025-01-31,2025-01-31,W26145,Thameslink,True,11:37,11:38,True,False,Brighton,Cambridge,True,CALL,1
2025-01-31,2025-01-31,W23527,Great Northern,True,11:43,11:45,True,False,Cambridge,London Kings Cross,True,CALL,2
2025-01-31,2025-01-31,W23687,Great Northern,True,11:50,11:49,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W23697,Great Northern,True,11:50,11:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W26158,Thameslink,True,11:51,11:51,True,False,Cambridge,Brighton,True,CALL,0
2025-01-31,2025-01-31,W25350,Thameslink,True,11:52,11:54,True,False,Horsham,Peterborough,True,CALL,2
2025-01-31,2025-01-31,W23881,Great Northern,True,12:02,12:02,True,False,London Kings Cross,Letchworth,True,CALL,0
2025-01-31,2025-01-31,W24008,Great Northern,True,12:05,12:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W24024,Great Northern,True,12:05,12:06,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W25347,Thameslink,True,12:06,12:10,True,False,Peterborough,Horsham,True,CALL,4
2025-01-31,2025-01-31,W26151,Thameslink,True,12:10,12:05,True,False,Brighton,Cambridge,True,CALL,-5
2025-01-31,2025-01-31,W23920,Great Northern,True,12:13,12:15,True,False,Letchworth,London Kings Cross,True,CALL,2
2025-01-31,2025-01-31,W26163,Thameslink,True,12:20,12:26,True,False,Cambridge,Brighton,True,CALL,6
2025-01-31,2025-01-31,W23703,Great Northern,True,12:20,12:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23693,Great Northern,True,12:20,12:21,True,False,Moorgate,Stevenage,True,CALL,1
2025-01-31,2025-01-31,W25354,Thameslink,True,12:22,12:22,True,False,Horsham,Peterborough,True,CALL,0
2025-01-31,2025-01-31,W23531,Great Northern,True,12:32,12:32,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-31,2025-01-31,W24030,Great Northern,True,12:35,12:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W24014,Great Northern,True,12:35,12:39,True,False,Moorgate,Welwyn Garden City,True,CALL,4
2025-01-31,2025-01-31,W25351,Thameslink,True,12:36,12:40,True,False,Peterborough,Horsham,True,CALL,4
2025-01-31,2025-01-31,W26155,Thameslink,True,12:37,12:35,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W23533,Great Northern,True,12:43,12:44,True,False,Cambridge,London Kings Cross,True,CALL,1
2025-01-31,2025-01-31,W23710,Great Northern,True,12:50,12:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23699,Great Northern,True,12:50,12:49,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W26168,Thameslink,True,12:51,12:53,True,False,Cambridge,Brighton,True,CALL,2
2025-01-31,2025-01-31,W25358,Thameslink,True,12:52,12:50,True,False,Horsham,Peterborough,True,CALL,-2
2025-01-31,2025-01-31,W23883,Great Northern,True,13:02,13:01,True,False,London Kings Cross,Letchworth,True,CALL,-1
2025-01-31,2025-01-31,W24020,Great Northern,True,13:05,13:04,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W24036,Great Northern,True,13:05,13:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W25355,Thameslink,True,13:06,13:09,True,False,Peterborough,Horsham,True,CALL,3
2025-01-31,2025-01-31,W26161,Thameslink,True,13:07,13:13,True,False,Brighton,Cambridge,True,CALL,6
2025-01-31,2025-01-31,W23922,Great Northern,True,13:13,13:23,True,False,Letchworth,London Kings Cross,True,CALL,10
2025-01-31,2025-01-31,W23715,Great Northern,True,13:20,13:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23705,Great Northern,True,13:20,13:19,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W26173,Thameslink,True,13:21,13:21,True,False,Cambridge,Brighton,True,CALL,0
2025-01-31,2025-01-31,W25362,Thameslink,True,13:22,13:20,True,False,Horsham,Peterborough,True,CALL,-2
2025-01-31,2025-01-31,W23537,Great Northern,True,13:32,13:31,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W24026,Great Northern,True,13:35,13:34,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W24043,Great Northern,True,13:35,13:34,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-31,2025-01-31,W25359,Thameslink,True,13:36,13:40,True,False,Peterborough,Horsham,True,CALL,4
2025-01-31,2025-01-31,W26165,Thameslink,True,13:37,13:36,True,False,Brighton,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W23539,Great Northern,True,13:43,13:45,True,False,Cambridge,London Kings Cross,True,CALL,2
2025-01-31,2025-01-31,W23721,Great Northern,True,13:50,13:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23711,Great Northern,True,13:50,13:50,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W26178,Thameslink,True,13:51,13:51,True,False,Cambridge,Brighton,True,CALL,0
2025-01-31,2025-01-31,W25366,Thameslink,True,13:52,13:52,True,False,Horsham,Peterborough,True,CALL,0
2025-01-31,2025-01-31,W23541,Great Northern,True,14:02,14:02,False,False,London Kings Cross,Cambridge,True,CANCELLED_CALL,0
2025-01-31,2025-01-31,W24032,Great Northern,True,14:05,14:04,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W24048,Great Northern,True,14:05,14:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W25363,Thameslink,True,14:06,14:07,True,False,Peterborough,Horsham,True,CALL,1
2025-01-31,2025-01-31,W26171,Thameslink,True,14:07,14:05,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W23924,Great Northern,True,14:13,14:15,True,False,Letchworth,London Kings Cross,True,CALL,2
2025-01-31,2025-01-31,W23717,Great Northern,True,14:20,14:19,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W23727,Great Northern,True,14:20,14:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W26183,Thameslink,True,14:21,14:20,True,False,Cambridge,Brighton,True,CALL,-1
2025-01-31,2025-01-31,W25370,Thameslink,True,14:22,14:21,True,False,Horsham,Peterborough,True,CALL,-1
2025-01-31,2025-01-31,W23544,Great Northern,True,14:32,14:31,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W24055,Great Northern,True,14:35,14:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W24038,Great Northern,True,14:35,14:34,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W25367,Thameslink,True,14:36,14:37,True,False,Peterborough,Horsham,True,CALL,1
2025-01-31,2025-01-31,W26175,Thameslink,True,14:37,14:35,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W23546,Great Northern,True,14:43,14:42,True,False,Cambridge,London Kings Cross,True,CALL,-1
2025-01-31,2025-01-31,W23723,Great Northern,True,14:50,14:50,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W23733,Great Northern,True,14:50,14:50,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W26188,Thameslink,True,14:51,14:51,True,False,Cambridge,Brighton,True,CALL,0
2025-01-31,2025-01-31,W25374,Thameslink,True,14:52,14:52,True,False,Horsham,Peterborough,True,CALL,0
2025-01-31,2025-01-31,W23548,Great Northern,True,15:02,15:02,True,False,London Kings Cross,Cambridge,True,CALL,0
2025-01-31,2025-01-31,W24060,Great Northern,True,15:05,15:06,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W24044,Great Northern,True,15:05,15:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W25371,Thameslink,True,15:06,15:08,True,False,Peterborough,Horsham,True,CALL,2
2025-01-31,2025-01-31,W26181,Thameslink,True,15:07,15:08,True,False,Brighton,Cambridge,True,CALL,1
2025-01-31,2025-01-31,W23926,Great Northern,True,15:13,15:15,True,False,Letchworth,London Kings Cross,True,CALL,2
2025-01-31,2025-01-31,W23739,Great Northern,True,15:20,15:20,True,False,Stevenage,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23729,Great Northern,True,15:20,15:19,True,False,Moorgate,Stevenage,True,CALL,-1
2025-01-31,2025-01-31,W26193,Thameslink,True,15:21,15:26,True,False,Cambridge,Brighton,True,CALL,5
2025-01-31,2025-01-31,W25378,Thameslink,True,15:22,15:20,True,False,Horsham,Peterborough,True,CALL,-2
2025-01-31,2025-01-31,W23551,Great Northern,True,15:32,15:41,True,False,London Kings Cross,Cambridge,True,CALL,9
2025-01-31,2025-01-31,W24064,Great Northern,True,15:35,15:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W24050,Great Northern,True,15:35,15:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W25375,Thameslink,True,15:36,15:45,True,False,Peterborough,Horsham,True,CALL,9
2025-01-31,2025-01-31,W26185,Thameslink,True,15:37,15:49,True,False,Brighton,Cambridge,True,CALL,12
2025-01-31,2025-01-31,W23553,Great Northern,True,15:43,15:54,True,False,Cambridge,London Kings Cross,True,CALL,11
2025-01-31,2025-01-31,W23735,Great Northern,True,15:50,15:50,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W26198,Thameslink,True,15:51,15:52,True,False,Cambridge,Brighton,True,CALL,1
2025-01-31,2025-01-31,W23746,Great Northern,True,15:50,15:51,True,False,Stevenage,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W25382,Thameslink,True,15:52,15:58,True,False,Horsham,Peterborough,True,CALL,6
2025-01-31,2025-01-31,W23555,Great Northern,True,16:02,16:01,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W24056,Great Northern,True,16:05,16:04,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W25379,Thameslink,True,16:06,16:08,True,False,Peterborough,Horsham,True,CALL,2
2025-01-31,2025-01-31,W24070,Great Northern,True,16:05,16:06,True,False,Welwyn Garden City,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W26191,Thameslink,True,16:07,16:05,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W23928,Great Northern,True,16:13,16:14,True,False,Letchworth,London Kings Cross,True,CALL,1
2025-01-31,2025-01-31,W24062,Great Northern,True,16:15,16:14,True,False,Moorgate,Welwyn Garden City,True,CALL,-1
2025-01-31,2025-01-31,W23750,Great Northern,True,16:18,16:19,True,False,Stevenage,Moorgate,True,CALL,1
2025-01-31,2025-01-31,W26203,Thameslink,True,16:21,16:21,True,False,Cambridge,Brighton,True,CALL,0
2025-01-31,2025-01-31,W25386,Thameslink,True,16:22,16:26,True,False,Horsham,Peterborough,True,CALL,4
2025-01-31,2025-01-31,W23855,Great Northern,True,16:26,16:25,True,False,Welwyn Garden City,Moorgate,True,CALL,-1
2025-01-31,2025-01-31,W23742,Great Northern,True,16:25,16:25,True,False,Moorgate,Stevenage,True,CALL,0
2025-01-31,2025-01-31,W23558,Great Northern,True,16:32,16:31,True,False,London Kings Cross,Cambridge,True,CALL,-1
2025-01-31,2025-01-31,W24066,Great Northern,True,16:33,16:33,True,False,Moorgate,Welwyn Garden City,True,CALL,0
2025-01-31,2025-01-31,W25383,Thameslink,True,16:36,16:39,True,False,Peterborough,Horsham,True,CALL,3
2025-01-31,2025-01-31,W26195,Thameslink,True,16:37,16:35,True,False,Brighton,Cambridge,True,CALL,-2
2025-01-31,2025-01-31,W24077,Great Northern,True,16:38,16:38,True,False,Welwyn Garden City,Moorgate,True,CALL,0
2025-01-31,2025-01-31,W23468,Great Northern,True,16:40,16:40,True,False,Moorgate,Hertford North,True,CALL,0
2025-01-31,2025-01-31,W23560,Great Northern,True,16:43,16:43,True,False,Cambridge,London Kings Cross,True,CALL,0
2025-01-31,2025-01-31,W26958,Thameslink,True,16:44,16:42,True,False,Sevenoaks,Welwyn Garden City,True,CALL,-2
2025-01-31,2025-01-31,W23854,Great Northern,True,16:48,16:48,True,False,Moorgate,Welwyn Garden City,True,CALL,0
